second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,,0,0,0.000,false
2,0,,0,0,0.000,false
3,0,,0,0,0.000,false
4,0,,0,0,0.000,false
5,0,,0,0,0.000,false
6,0,,0,0,0.000,false
7,0,,0,0,0.000,false
8,0,,0,0,0.000,false
9,0,,0,0,0.000,false
10,0,,0,0,0.000,false
11,0,,0,0,0.000,false
12,0,,0,0,0.000,false
13,0,,0,0,0.000,false
14,0,,0,0,0.000,false
15,0,,0,0,0.000,false
16,0,,0,0,0.000,false
17,0,,0,0,0.000,false
18,0,,0,0,0.000,false
19,0,,0,0,0.000,false
20,0,,0,0,0.000,false
21,0,,0,0,0.000,false
22,0,,0,0,0.000,false
23,0,,0,0,0.000,false
24,0,,0,0,0.000,false
25,0,,0,0,0.000,false
26,0,,0,0,0.000,false
27,0,,0,0,0.000,false
28,0,,0,0,0.000,false
29,0,,0,0,0.000,false
30,0,,0,0,0.000,false
