client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,382.40000000037253,3866.9,2109.5,5249.4,10,12025,0
1,311.3999999994412,4043.2,2134.2,5638.6,12,12354,0
2,319.59999999962747,3896.6,2073.2,5168.1,25,7602,0
3,699.1000000005588,4182.4,2117.3,6049.9,10,14251,0
4,265.90000000037253,4135.6,2229.3,5197.3,8,7093,0
5,403.70000000018626,4477.8,2258.7,5735.2,13,8769,0
6,261.1000000005588,3955.7,2272.0,5303.1,9,11717,0
7,589.2999999998137,3905.1,2205.3,5176.4,26,12568,0
8,283,4164.9,2327.9,5267.8,10,9828,0
9,868.7999999998137,3583.7,2429.7,5123.8,9,10606,0
10,739.7000000001863,4036.1,2070.7,5463.6,10,11958,0
11,544.0999999996275,3844.1,2260.7,5300.7,16,8440,0
12,305.70000000018626,3766.6,2270.6,5281.2,26,8770,0
13,315.29999999981374,4161.4,2109.3,6188.9,10,15503,0
14,280,3816.3,2295.4,5719.0,14,17213,0
15,307.29999999981374,4224.1,2286.8,6412.5,9,11501,0
16,341.5,3710.4,2327.7,5698.0,16,13725,0
17,579.2999999998137,4115.4,2617.6,5729.8,13,10745,0
18,1625.7000000001863,4152.4,2194.7,5699.3,11,11898,0
19,768,4249.5,2130.2,6205.2,9,7883,0
20,407.70000000018626,3856.9,2157.2,5269.0,23,11210,0
21,357.90000000037253,3842.3,2153.2,5198.8,16,12184,0
22,404.40000000037253,4002.8,2162.1,4984.8,11,12502,0
23,484.09999999962747,3736.5,2401.7,5375.3,10,11342,0
24,718.7999999998137,4393.3,2683.4,5548.3,13,13169,0
25,1654.3999999994412,4593.4,3640.5,5388.4,9,12077,0
26,1877.199999999255,4465.2,3800.8,5382.1,10,13870,0
27,1604.7000000001863,4736.7,3510.9,5325.4,13,9715,0
28,1520,4804.5,4075.7,5795.6,11,13525,0
29,2474.5,4783.0,4001.4,5424.4,17,8883,0
30,2437.7000000001863,4570.6,4191.3,5328.1,11,5642,0
31,1796.8999999994412,4558.3,3799.7,5382.6,9,10848,0
32,1862.5,4611.0,3744.8,6220.0,7,10121,0
33,1935.4000000003725,4288.6,3629.6,5139.4,6,9362,0
34,1636,4614.7,3627.5,5744.0,9,13813,0
35,1546,4584.7,3471.8,5287.0,7,5810,0
36,1365.2000000001863,4551.9,3359.4,5788.2,7,6576,0
